,load_gw,temp_mean,temp_min,temp_max,heating_degree_days,cooling_degree_days
2020-03-30,6519.035714285715,6.128571428571428,1.0142857142857142,11.1,11.871428571428572,0.0
2020-04-06,5849.482142857143,10.328571428571427,3.6714285714285713,16.914285714285715,7.671428571428573,0.0
2020-04-13,5835.071428571428,9.185714285714285,3.7857142857142856,14.357142857142858,8.814285714285715,0.0
2020-04-20,6022.011904761905,12.514285714285714,6.014285714285714,18.542857142857144,5.485714285714286,0.0
2020-04-27,5902.369047619048,12.114285714285714,7.971428571428571,16.62857142857143,5.885714285714286,0.0
2020-05-04,6097.857142857143,11.885714285714286,6.1000000000000005,17.857142857142858,6.114285714285714,0.0
2020-05-11,6323.25,10.685714285714285,5.6000000000000005,15.228571428571428,7.314285714285715,0.0
2020-05-18,5943.053571428572,14.328571428571427,9.842857142857143,18.599999999999998,3.6714285714285726,0.0
2020-05-25,6394.333333333333,14.614285714285714,8.3,20.099999999999998,3.385714285714286,0.0
2020-06-01,6048.607142857143,16.385714285714286,10.585714285714285,21.485714285714288,1.6142857142857139,0.0
2020-06-08,6014.363095238095,19.285714285714285,14.585714285714285,23.685714285714287,0.0,0.0
2020-06-15,6404.101190476191,19.3,14.5,23.814285714285713,0.0,0.0
2020-06-22,6386.232142857143,21.67142857142857,16.628571428571426,26.485714285714288,0.0,0.0
2020-06-29,6519.898809523809,19.74285714285714,16.014285714285712,23.228571428571428,0.0,0.0
2020-07-06,6444.053571428572,16.214285714285715,11.585714285714285,20.485714285714288,1.7857142857142847,0.0
2020-07-13,6378.083333333333,18.814285714285713,13.642857142857142,23.400000000000002,0.0,0.0
2020-07-20,6457.2797619047615,19.071428571428573,14.071428571428571,23.728571428571428,0.0,0.0
2020-07-27,6206.261904761905,20.414285714285715,15.285714285714286,25.842857142857145,0.0,0.0
2020-08-03,6098.869047619048,24.52857142857143,17.52857142857143,30.614285714285717,0.0,2.5285714285714285
2020-08-10,6113.601190476191,25.085714285714285,19.485714285714288,30.428571428571427,0.0,3.0857142857142854
2020-08-17,6223.422619047619,22.614285714285717,18.04285714285714,27.114285714285717,0.0,0.6142857142857174
2020-08-24,6245.761904761905,17.47142857142857,14.028571428571428,21.32857142857143,0.5285714285714285,0.0
2020-08-31,6313.517857142857,15.542857142857144,12.085714285714285,19.042857142857144,2.4571428571428555,0.0
2020-09-07,6305.922619047619,17.314285714285713,11.528571428571428,23.32857142857143,0.6857142857142868,0.0
2020-09-14,6395.476190476191,16.685714285714287,10.257142857142856,23.2,1.3142857142857132,0.0
2020-09-21,6487.702380952381,14.514285714285714,10.585714285714285,18.542857142857144,3.4857142857142858,0.0
2020-09-28,6966.444444444444,13.685714285714285,9.971428571428572,17.842857142857145,4.314285714285715,0.0
